"Accident.Number","Date.and.Time","Number.of.Motor.Vehicles","Number.of.Injuries","Number.of.Fatalities","Property.Damage","Hit.and.Run","Collision.Type.Description","Weather.Description","Illumination.Description","Street.Address","City","Precinct","Latitude","Longitude","HarmfulDescriptions","Zip.Code","Year","Month","Season","Hour","Weekday","DayType","Accident","Fatality_category"
9.9803455223047e-314,2020-07-05 01:34:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & I24 E ENT RAMP","ANTIOCH","SOUTH",36.0135,-86.62067,"MOTOR VEHICLE IN TRANSPORT","37013","2020","July","Summer","01","Sunday","Weekend","No Injuries","No Fatalities"
9.98034553613854e-314,2020-07-05 02:40:00,3,1,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","HARDING PL & NOLENSVILLE PKE","NASHVILLE","SOUTH",36.07962,-86.72625,"MOTOR VEHICLE IN TRANSPORT","37211","2020","July","Summer","02","Sunday","Weekend","Injuries","No Fatalities"
9.98034554157326e-314,2020-07-05 02:45:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","MM 58 0 I 24","ANTIOCH","SOUTH",36.05809,-86.67762,"CONCRETE TRAFFIC BARRIER","37013","2020","July","Summer","02","Sunday","Weekend","No Injuries","No Fatalities"
9.98034556281809e-314,2020-07-05 03:18:00,2,1,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MARTWAY DR & MURFREESBORO PKE","ANTIOCH","SOUTH",36.07831,-86.64303,"MOTOR VEHICLE IN TRANSPORT","37013","2020","July","Summer","03","Sunday","Weekend","Injuries","No Fatalities"
9.98034556874687e-314,2020-07-04 05:00:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - NOT LIGHTED","MM 57 5 I 24","ANTIOCH","SOUTH",36.06355,-86.68329,"MOTOR VEHICLE IN TRANSPORT;GUARDRAIL FACE","37013","2020","July","Summer","05","Saturday","Weekend","Injuries","No Fatalities"
9.98034557319347e-314,2020-07-05 03:37:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","2ND S & MCCANN","NASHVILLE","SOUTH",36.15051,-86.76783,"MOTOR VEHICLE IN TRANSPORT","37210","2020","July","Summer","03","Sunday","Weekend","Injuries","No Fatalities"
9.98034558801543e-314,2020-07-05 04:00:00,3,1,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","ANDERSON RD & MOSSDALE DRIVE","ANTIOCH","SOUTH",36.073471,-86.619187,"MOTOR VEHICLE IN TRANSPORT","37013","2020","July","Summer","04","Sunday","Weekend","Injuries","No Fatalities"
9.9803455885095e-314,2020-07-05 04:06:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","ELLINGTON PKWYN & ELLINGTON PKWY N ENT R","NASHVILLE","EAST",36.1755,-86.76674,"UTILITY POLE","37216","2020","July","Summer","04","Sunday","Weekend","No Injuries","No Fatalities"
9.98034559147389e-314,2020-07-05 04:11:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","BRILEY PKWYN & KIMBERLY DR","NASHVILLE","HERMIT",36.20859,-86.69054,"MOTOR VEHICLE IN TRANSPORT","37214","2020","July","Summer","04","Sunday","Weekend","No Injuries","No Fatalities"
9.98034564335079e-314,2020-07-05 05:28:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","I440 W ENT RAMP & I 440","NASHVILLE","SOUTH",36.12568,-86.72757,"CONCRETE TRAFFIC BARRIER","37210","2020","July","Summer","05","Sunday","Weekend","No Injuries","No Fatalities"
9.98034566113715e-314,2020-07-05 05:00:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","DRAKES BRANCH RD & KINGS LN","NASHVILLE","NORTH",36.21724,-86.84907,"","37218","2020","July","Summer","05","Sunday","Weekend","No Injuries","No Fatalities"
9.98034567447692e-314,2020-07-05 04:36:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","ARBOR PL & ARBOR RIDGE DR","ANTIOCH","SOUTH",36.04327,-86.66592,"DITCH","37013","2020","July","Summer","04","Sunday","Weekend","No Injuries","No Fatalities"
9.98035225938385e-314,2020-07-12 08:40:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","US HWY 31E & LAKEWOOD DR","MADISON","MADISO",36.24165,-86.72327,"CURB;WALL;Ran Off Road-Left","37115","2020","July","Summer","08","Sunday","Weekend","Injuries","No Fatalities"
9.9803522687711e-314,2020-07-12 09:14:00,2,2,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","EDMONDSON PKE & WALLACE RD","NASHVILLE","MIDTOW",36.07709,-86.72556,"MOTOR VEHICLE IN TRANSPORT","37211","2020","July","Summer","09","Sunday","Weekend","Injuries","No Fatalities"
9.98035227717021e-314,2020-07-12 09:36:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","ANTIOCH PIKE & HARDING INDUSTRIAL DR","NASHVILLE","SOUTH",36.09244,-86.69774,"FENCE","37211","2020","July","Summer","09","Sunday","Weekend","No Injuries","No Fatalities"
9.98035228952186e-314,2020-07-12 10:00:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","BRILEY PKWYS & BRILEY PKWY S ENT RAMP","NASHVILLE","SOUTH",36.18765,-86.68946,"OTHER OBJECT (NOT FIXED)","37211","2020","July","Summer","10","Sunday","Weekend","Injuries","No Fatalities"
9.98035229100405e-314,2020-07-12 10:03:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 91 8 I 65","MADISON","MADISO",36.25774,-86.73844,"CONCRETE TRAFFIC BARRIER","37115","2020","July","Summer","10","Sunday","Weekend","No Injuries","No Fatalities"
9.98035229742691e-314,2020-07-12 10:22:00,2,1,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 54 0 I 24","NASHVILLE","SOUTH",36.10658,-86.71893,"MOTOR VEHICLE IN TRANSPORT","37211","2020","July","Summer","10","Sunday","Weekend","Injuries","No Fatalities"
9.98035230632009e-314,2020-07-12 10:48:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","BRILEY PKWYW & DOVERSIDE DR","NASHVILLE","MADISO",36.2393,-86.77683,"WALL","37207","2020","July","Summer","10","Sunday","Weekend","No Injuries","No Fatalities"
9.9803523176836e-314,2020-07-12 11:11:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","MM 219 9 I 40","HERMITAGE","HERMIT",36.16368,-86.61621,"CONCRETE TRAFFIC BARRIER;Ran Off Road-Left","37076","2020","July","Summer","11","Sunday","Weekend","Injuries","No Fatalities"
9.98035232015393e-314,2020-07-12 11:15:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 57 6 I 24","ANTIOCH","SOUTH",36.06273,-86.68243,"CONCRETE TRAFFIC BARRIER","37013","2020","July","Summer","11","Sunday","Weekend","No Injuries","No Fatalities"
9.98035232361238e-314,2020-07-12 11:30:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 86 0 I 65","NASHVILLE","CENTRA",36.19175,-86.78526,"GUARDRAIL FACE","37208","2020","July","Summer","11","Sunday","Weekend","Injuries","No Fatalities"
9.98035232558865e-314,2020-07-12 11:34:00,2,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","MM 55 3 I 24","NASHVILLE","SOUTH",36.09039,-86.70335,"MOTOR VEHICLE IN TRANSPORT;CONCRETE TRAFFIC BARRIER","37211","2020","July","Summer","11","Sunday","Weekend","Injuries","No Fatalities"
9.98035232756491e-314,2020-07-12 11:41:00,2,0,0,NA,"Y","ANGLE","RAIN","DAYLIGHT","ELM HILL PKE & NELSON PL","NASHVILLE","HERMIT",36.14987,-86.66922,"MOTOR VEHICLE IN TRANSPORT","37214","2020","July","Summer","11","Sunday","Weekend","No Injuries","No Fatalities"
9.98035232904711e-314,2020-07-12 11:50:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 49 1 I 24","NASHVILLE","EAST",36.16401,-86.76288,"","37206","2020","July","Summer","11","Sunday","Weekend","Injuries","No Fatalities"
9.98035233003524e-314,2020-07-12 11:20:00,2,0,0,NA,"Y","Front to Rear","RAIN","DAYLIGHT","GREENLAND AV & KENNEDY AV","NASHVILLE","EAST",36.21994,-86.71855,"MOTOR VEHICLE IN TRANSPORT","37216","2020","July","Summer","11","Sunday","Weekend","No Injuries","No Fatalities"
9.98035233497589e-314,2020-07-12 11:47:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 57 6 I 24","ANTIOCH","SOUTH",36.06258,-86.68228,"CONCRETE TRAFFIC BARRIER","37013","2020","July","Summer","11","Sunday","Weekend","No Injuries","No Fatalities"
9.98035234831567e-314,2020-07-12 12:26:00,3,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DAYLIGHT","MM 211 5 I 40","NASHVILLE","HERMIT",36.15133,-86.75104,"MOTOR VEHICLE IN TRANSPORT","37210","2020","July","Summer","12","Sunday","Weekend","No Injuries","No Fatalities"
9.98035235276226e-314,2020-07-12 12:26:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","I40 W EXT RAMP & I 40","NASHVILLE","CENTRA",36.15147,-86.75135,"MOTOR VEHICLE IN TRANSPORT;CONCRETE TRAFFIC BARRIER","37203","2020","July","Summer","12","Sunday","Weekend","No Injuries","No Fatalities"
9.98035235325632e-314,2020-07-12 12:35:00,2,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","MAIN ST ENT RAMP & ELLINGTON PKWYS","NASHVILLE","EAST",36.17511,-86.76749,"MOTOR VEHICLE IN TRANSPORT","37206","2020","July","Summer","12","Sunday","Weekend","No Injuries","No Fatalities"
9.98034171997549e-314,2020-07-01 03:40:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","NOLENSVILLE PKE & ALLIED DR","NASHVILLE","SOUTH",36.09647,-86.73783,"PEDESTRIAN","37211","2020","July","Summer","03","Wednesday","Weekday","Injuries","No Fatalities"
9.98034172442208e-314,2020-07-01 03:20:00,3,1,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","ROTHWOOD AV & IDLEWILD DR","MADISON","MADISO",36.25076,-86.70047,"PARKED MOTOR VEHICLE","37115","2020","July","Summer","03","Wednesday","Weekday","Injuries","No Fatalities"
9.9803417486313e-314,2020-07-01 04:08:00,2,2,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - NOT LIGHTED","HARPER RD & HIGHWAY 41-A","JOELTON","NORTH",36.33743,-86.9137,"MOTOR VEHICLE IN TRANSPORT;SHRUBBERY;Ran Off Road-Left","37080","2020","July","Summer","04","Wednesday","Weekday","Injuries","No Fatalities"
9.98034175060756e-314,2020-07-01 04:14:00,2,1,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","DIVISION ST & 8TH AVS","NASHVILLE","CENTRA",36.14969,-86.77973,"MOTOR VEHICLE IN TRANSPORT","37203","2020","July","Summer","04","Wednesday","Weekday","Injuries","No Fatalities"
9.98034175307789e-314,2020-06-30 05:00:00,1,2,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 77 6 I 65","NASHVILLE","MIDTOW",36.07909,-86.76488,"CONCRETE TRAFFIC BARRIER","37220","2020","June","Summer","05","Tuesday","Weekday","Injuries","No Fatalities"
9.98034178519216e-314,2020-07-01 05:03:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","FOREST PARK RD & MAPLE ST","MADISON","MADISO",36.26196,-86.70331,"MAIL BOX","37115","2020","July","Summer","05","Wednesday","Weekday","No Injuries","No Fatalities"
9.98034181582423e-314,2020-07-01 05:00:00,1,0,0,NA,"Y","UNKNOWN","RAIN","UNKNOWN","MM 197 8 I 40","NASHVILLE","WEST",36.09485,-86.93737,"UNKNOWN MOST HARMFUL EVENT","37221","2020","July","Summer","05","Wednesday","Weekday","No Injuries","No Fatalities"
9.98034182669367e-314,2020-07-01 05:15:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","MM 205 5 I 40","NASHVILLE","WEST",36.15512,-86.82982,"MOTOR VEHICLE IN TRANSPORT;CONCRETE TRAFFIC BARRIER;EMBANKMENT ROCK/STONE/CONCRETE","37209","2020","July","Summer","05","Wednesday","Weekday","No Injuries","No Fatalities"
9.98034183509279e-314,2020-07-01 05:00:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","OLD HICKORY BLVD & BATTLE RD","ANTIOCH","SOUTH",36.00431,-86.62648,"UTILITY POLE","37013","2020","July","Summer","05","Wednesday","Weekday","No Injuries","No Fatalities"
9.98034189487473e-314,2020-07-01 08:25:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","I24 W EXT RAMP & I 24","NASHVILLE","SOUTH",36.10714,-86.71947,"GUARDRAIL FACE","37211","2020","July","Summer","08","Wednesday","Weekday","Injuries","No Fatalities"
9.98034189981539e-314,2020-07-01 08:33:00,3,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","MM 211 2 I 40","NASHVILLE","HERMIT",36.15327,-86.75641,"MOTOR VEHICLE IN TRANSPORT","37210","2020","July","Summer","08","Wednesday","Weekday","No Injuries","No Fatalities"
9.98036120987709e-314,2020-07-22 02:25:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","MM 75 0 I 65","BRENTWOOD","MIDTOW",36.05632,-86.77465,"CONCRETE TRAFFIC BARRIER","37027","2020","July","Summer","02","Wednesday","Weekday","No Injuries","No Fatalities"
9.98036122618126e-314,2020-07-22 01:30:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","MM 7 0 I 440","NASHVILLE","SOUTH",36.12446,-86.73679,"MOTOR VEHICLE IN TRANSPORT","37210","2020","July","Summer","01","Wednesday","Weekday","No Injuries","No Fatalities"
9.98036123408631e-314,2020-07-22 03:14:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","ANDERSON LN & SNOW AV","MADISON","MADISO",36.27287,-86.69917,"DITCH","37115","2020","July","Summer","03","Wednesday","Weekday","No Injuries","No Fatalities"
9.98039201042352e-314,2020-08-21 08:25:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 205 4 I 40","NASHVILLE","WEST",36.15474,-86.83123,"CONCRETE TRAFFIC BARRIER","37209","2020","August","Summer","08","Friday","Weekday","No Injuries","No Fatalities"
9.98039201239978e-314,2020-08-21 08:22:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","BRILEY PKWYW & CLARKSVILLE PKE","NASHVILLE","NORTH",36.22906,-86.83429,"CONCRETE TRAFFIC BARRIER","37218","2020","August","Summer","08","Friday","Weekday","No Injuries","No Fatalities"
9.98039259144472e-314,2020-08-21 05:00:00,2,0,0,NA,"N","ANGLE","RAIN","DAYLIGHT","GREENBRIER RD & JACKMAN RD","GOODLETTSVILLE","NORTH",36.3639,-86.8614,"MOTOR VEHICLE IN TRANSPORT","37072","2020","August","Summer","05","Friday","Weekday","No Injuries","No Fatalities"
9.98039273472375e-314,2020-08-22 00:11:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DUSK","MM 217 2 I 40","NASHVILLE","HERMIT",36.14455,-86.6475,"GUARDRAIL FACE;CONCRETE TRAFFIC BARRIER;Ran Off Road-Right;Ran Off Road-Left","37214","2020","August","Summer","00","Saturday","Weekend","Injuries","No Fatalities"
9.9803927614033e-314,2020-08-22 00:50:00,2,3,0,NA,"N","ANGLE","RAIN","DARK - NOT LIGHTED","MM 58 7 I 24","ANTIOCH","SOUTH",36.05104,-86.6686,"MOTOR VEHICLE IN TRANSPORT;GUARDRAIL FACE","37013","2020","August","Summer","00","Saturday","Weekend","Injuries","No Fatalities"
9.98039276387363e-314,2020-08-22 00:40:00,3,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","PORTLAND AVE & US HWY 431","NASHVILLE","MIDTOW",36.13324,-86.80132,"MOTOR VEHICLE IN TRANSPORT","37212","2020","August","Summer","00","Saturday","Weekend","No Injuries","No Fatalities"
9.98039276436769e-314,2020-08-22 00:53:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 3 3 I 440","NASHVILLE","MIDTOW",36.11629,-86.79855,"CONCRETE TRAFFIC BARRIER","37215","2020","August","Summer","00","Saturday","Weekend","No Injuries","No Fatalities"
9.9803927757312e-314,2020-08-22 01:00:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","MM 210 2 I 40","NASHVILLE","MIDTOW",36.14943,-86.77322,"MOTOR VEHICLE IN TRANSPORT;WALL","37203","2020","August","Summer","01","Saturday","Weekend","No Injuries","No Fatalities"
9.98039278116593e-314,2020-08-22 01:12:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 58 0 I 24","ANTIOCH","SOUTH",36.05759,-86.67739,"MOTOR VEHICLE IN TRANSPORT","37013","2020","August","Summer","01","Saturday","Weekend","No Injuries","No Fatalities"
9.98039278314219e-314,2020-08-22 01:14:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","CHARLOTTE AV & 25TH AVN","NASHVILLE","MIDTOW",36.15528,-86.81209,"MOTOR VEHICLE IN TRANSPORT","37203","2020","August","Summer","01","Saturday","Weekend","Injuries","No Fatalities"
9.9803927915413e-314,2020-08-22 01:26:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","SOUTH ST & SOUTHSIDE AV","NASHVILLE","MIDTOW",36.14712,-86.7833,"PARKED MOTOR VEHICLE","37203","2020","August","Summer","01","Saturday","Weekend","No Injuries","No Fatalities"
9.98039280339888e-314,2020-08-22 01:17:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","GALLATIN PKE & FAIRWIN AV","NASHVILLE","EAST",36.19829,-86.74137,"PARKED MOTOR VEHICLE","37206","2020","August","Summer","01","Saturday","Weekend","No Injuries","No Fatalities"
9.98039280438701e-314,2020-08-22 01:44:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","WESTBORO DR & CHARLOTTE PKE","NASHVILLE","WEST",36.14754,-86.87203,"OTHER OBJECT (NOT FIXED);DITCH","37209","2020","August","Summer","01","Saturday","Weekend","Injuries","No Fatalities"
9.98039280488108e-314,2020-08-22 00:05:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - NOT LIGHTED","BLUE HOLE RD & CRYSTAL BROOK DR","ANTIOCH","SOUTH",36.0389,-86.67744,"MOTOR VEHICLE IN TRANSPORT","37013","2020","August","Summer","00","Saturday","Weekend","No Injuries","No Fatalities"
9.98039281525646e-314,2020-08-21 05:00:00,2,0,0,NA,"Y","Rear to Side","RAIN","DARK - LIGHTED","GALLATIN PKEN & OLD TIME VILLAGE PVTDR","MADISON","MADISO",36.26337,-86.71182,"MOTOR VEHICLE IN TRANSPORT","37115","2020","August","Summer","05","Friday","Weekday","No Injuries","No Fatalities"
9.98039282167931e-314,2020-08-22 02:06:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","BROADWAY & 3RD AVN","NASHVILLE","CENTRA",36.16165,-86.77571,"MOTOR VEHICLE IN TRANSPORT","37201","2020","August","Summer","02","Saturday","Weekend","No Injuries","No Fatalities"
9.98039282661997e-314,2020-08-22 02:10:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 5 9 I 440","NASHVILLE","MIDTOW",36.12181,-86.75514,"CONCRETE TRAFFIC BARRIER","37204","2020","August","Summer","02","Saturday","Weekend","Injuries","No Fatalities"
9.98039284440633e-314,2020-08-22 02:42:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MURFREESBORO PKE & I24 E EXT RAMP","NASHVILLE","SOUTH",36.13725,-86.72765,"","37210","2020","August","Summer","02","Saturday","Weekend","Injuries","No Fatalities"
9.98039284835885e-314,2020-08-22 02:40:00,2,0,0,NA,"N","SIDESWIPE - OPPOSITE DIRECTION","RAIN","DARK - LIGHTED","MURFREESBORO PKE & FRANKLIN LIMESTONE RD","NASHVILLE","SOUTH",36.09442,-86.65339,"MOTOR VEHICLE IN TRANSPORT","37217","2020","August","Summer","02","Saturday","Weekend","No Injuries","No Fatalities"
9.98039284984105e-314,2020-08-22 01:50:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","BRILEY PKWYN & BRILEY PKWY N ENT RAMP","NASHVILLE","HERMIT",36.1531,-86.69101,"CONCRETE TRAFFIC BARRIER","37214","2020","August","Summer","01","Saturday","Weekend","No Injuries","No Fatalities"
9.9803928577461e-314,2020-08-22 02:12:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","DIVISION ST & MUSIC CIRE","NASHVILLE","MIDTOW",36.15182,-86.79058,"CURB","37203","2020","August","Summer","02","Saturday","Weekend","No Injuries","No Fatalities"
9.9803928592283e-314,2020-08-22 03:07:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","SMITH SPRINGS RD & CLEARLAKE DRW","NASHVILLE","HERMIT",36.08855,-86.61212,"CULVERT;Ran Off Road-Left","37217","2020","August","Summer","03","Saturday","Weekend","No Injuries","No Fatalities"
9.98039286515709e-314,2020-08-22 03:26:00,3,1,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 215 6 I 40","NASHVILLE","HERMIT",36.14291,-86.68493,"MOTOR VEHICLE IN TRANSPORT;CONCRETE TRAFFIC BARRIER","37214","2020","August","Summer","03","Saturday","Weekend","Injuries","No Fatalities"
9.98039286762741e-314,2020-08-22 02:30:00,2,1,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","4TH AVS & LAFAYETTE ST","NASHVILLE","CENTRA",36.1518,-86.77125,"MOTOR VEHICLE IN TRANSPORT","37203","2020","August","Summer","02","Saturday","Weekend","Injuries","No Fatalities"
9.98039289776542e-314,2020-08-22 04:17:00,2,3,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","JEFFERSON ST & 21ST AVN","NASHVILLE","NORTH",36.16902,-86.81006,"MOTOR VEHICLE IN TRANSPORT;UTILITY POLE;CURB","37208","2020","August","Summer","04","Saturday","Weekend","Injuries","No Fatalities"
9.98039290962299e-314,2020-08-22 01:20:00,2,0,0,NA,"Y","Front to Rear","RAIN","Dark-Unknown Lighting","OLD HICKORY BLVD & CLOVERLAND DR","BRENTWOOD","MIDTOW",36.04028,-86.76837,"MOTOR VEHICLE IN TRANSPORT","37027","2020","August","Summer","01","Saturday","Weekend","No Injuries","No Fatalities"
9.98039295754736e-314,2020-08-22 05:42:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","W MONTICELLO AVE & MELISSA CT","MADISON","MADISO",36.28787,-86.70774,"DITCH;TREE","37115","2020","August","Summer","05","Saturday","Weekend","Injuries","No Fatalities"
9.98039310922551e-314,2020-08-22 10:20:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 54 0 I 24","NASHVILLE","SOUTH",36.1062,-86.71882,"OTHER POST, POLE, SUPP.;EMBANKMENT ROCK/STONE/CONCRETE","37211","2020","August","Summer","10","Saturday","Weekend","Injuries","No Fatalities"
9.98039312009496e-314,2020-08-22 10:25:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","MM 88 6 I 65","NASHVILLE","EAST",36.2246,-86.77454,"GUARDRAIL END","37207","2020","August","Summer","10","Saturday","Weekend","No Injuries","No Fatalities"
9.98039312454155e-314,2020-08-22 05:00:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DAWN","MM 87 3 I 65","NASHVILLE","EAST",36.20656,-86.77629,"MOTOR VEHICLE IN TRANSPORT","37207","2020","August","Summer","05","Saturday","Weekend","No Injuries","No Fatalities"
9.98039313195253e-314,2020-08-22 10:58:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","MM 48 3 I 24","NASHVILLE","CENTRA",36.17245,-86.76912,"CONCRETE TRAFFIC BARRIER","37213","2020","August","Summer","10","Saturday","Weekend","No Injuries","No Fatalities"
9.98039313689319e-314,2020-08-22 11:07:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","BRILEY PKWYN & BRILEY PKWYS","NASHVILLE","SOUTH",36.17399,-86.68962,"CONCRETE TRAFFIC BARRIER","37211","2020","August","Summer","11","Saturday","Weekend","No Injuries","No Fatalities"
9.98039313738726e-314,2020-08-22 11:10:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 220 8 I 40","HERMITAGE","HERMIT",36.1702,-86.60171,"CONCRETE TRAFFIC BARRIER","37076","2020","August","Summer","11","Saturday","Weekend","Injuries","No Fatalities"
9.98039314133978e-314,2020-08-22 11:27:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","MM 198 4 I 40","NASHVILLE","WEST",36.10296,-86.93307,"GUARDRAIL FACE","37221","2020","August","Summer","11","Saturday","Weekend","Injuries","No Fatalities"
9.98039314479824e-314,2020-08-22 11:20:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","MUSIC SQE & DIVISION ST","NASHVILLE","MIDTOW",36.15184,-86.79162,"CURB","37203","2020","August","Summer","11","Saturday","Weekend","No Injuries","No Fatalities"
